Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,exceptionality,sparsity,fidelity,num_cfs,uncertainty,Value,Found
123,"[12, 17, 10, 11, 12, 15, 16, 17]","[12, 17, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 17 Frozen: [10 11 12 15 16 17],"[0, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
127,"[18, 17, 10, 11, 12, 15, 16, 17]","[10, 23, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 2]",,1.0,1.0,1.0,1,1.0,0,0
127,"[18, 17, 10, 11, 12, 15, 16, 17]","[10, 23, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 2]",,1.0,1.0,1.0,1,1.0,0,0
127,"[18, 17, 10, 11, 12, 15, 16, 17]","[10, 23, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 17 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 2]",,1.0,1.0,1.0,1,1.0,0,0
128,"[13, 7, 10, 11, 12, 15, 16, 17]","[19, 24, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 7 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
128,"[13, 7, 10, 11, 12, 15, 16, 17]","[19, 24, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 7 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
128,"[13, 7, 10, 11, 12, 15, 16, 17]","[19, 24, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 7 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 24 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
130,"[18, 13, 10, 11, 12, 15, 16, 17]","[8, 4, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
130,"[18, 13, 10, 11, 12, 15, 16, 17]","[8, 4, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
130,"[18, 13, 10, 11, 12, 15, 16, 17]","[8, 4, 10, 11, 12, 15, 16, 17]",Agent: 18 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
131,"[21, 11, 10, 11, 12, 15, 16, 17]","[17, 5, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
131,"[21, 11, 10, 11, 12, 15, 16, 17]","[17, 5, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
131,"[21, 11, 10, 11, 12, 15, 16, 17]","[17, 5, 10, 11, 12, 15, 16, 17]",Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
138,"[16, 2, 10, 11, 12, 15, 16, 17]","[18, 10, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 2 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
138,"[16, 2, 10, 11, 12, 15, 16, 17]","[18, 10, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 2 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
138,"[16, 2, 10, 11, 12, 15, 16, 17]","[18, 10, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 2 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
143,"[9, 10, 10, 11, 12, 15, 16, 17]","[18, 15, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 2, 0]",,1.0,1.0,1.0,1,1.0,0,0
143,"[9, 10, 10, 11, 12, 15, 16, 17]","[18, 15, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 2, 0]",,1.0,1.0,1.0,1,1.0,0,0
143,"[9, 10, 10, 11, 12, 15, 16, 17]","[18, 15, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 2, 0]",,1.0,1.0,1.0,1,1.0,0,0
148,"[12, 20, 10, 11, 12, 15, 16, 17]","[22, 9, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 9 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
148,"[12, 20, 10, 11, 12, 15, 16, 17]","[22, 9, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 9 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
148,"[12, 20, 10, 11, 12, 15, 16, 17]","[22, 9, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 9 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
149,"[8, 3, 10, 11, 12, 15, 16, 17]","[6, 15, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
149,"[8, 3, 10, 11, 12, 15, 16, 17]","[6, 15, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
149,"[8, 3, 10, 11, 12, 15, 16, 17]","[6, 15, 10, 11, 12, 15, 16, 17]",Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 6 Goal: 15 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
155,"[19, 16, 10, 11, 12, 15, 16, 17]","[15, 14, 10, 11, 12, 15, 16, 17]",Agent: 19 Goal: 16 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
155,"[19, 16, 10, 11, 12, 15, 16, 17]","[15, 14, 10, 11, 12, 15, 16, 17]",Agent: 19 Goal: 16 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
155,"[19, 16, 10, 11, 12, 15, 16, 17]","[15, 14, 10, 11, 12, 15, 16, 17]",Agent: 19 Goal: 16 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 0, 3]",0.050519533300889756,1.0,0.26688354710737866,False,0.1,0,1
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 3, 0]",0.8108108108108109,1.0,0.26956160366535187,False,0.1,0,1
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[3, 1, 3]",0.4190246308890377,1.0,0.3499181903898716,False,0.1,0,1
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[0, 2, 3]",0.5,1.0,0.3173457831144333,False,0.1,0,1
162,"[16, 1, 10, 11, 12, 15, 16, 17]","[10, 1, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],"Agent: 10 Goal: 1 Frozen: [10, 11, 12, 15, 16, 17]","[3, 3, 3]","[2, 3, 3]",0.44681972942842507,1.0,0.4373480478922526,False,0.4,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[0, 0, 1]",0.04325255148039958,1.0,0.09823892638087273,False,1.0,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[2, 1, 1]",0.062373113027397536,1.0,0.3752175544699033,False,0.1,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[1, 0, 0]",0.05042194092827004,1.0,0.07622296238938968,False,1.0,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[1, 3, 1]",0.04556634991417601,1.0,0.1173308938741684,False,0.4,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[0, 4, 0]",0.04246260069044879,1.0,0.05287271272391081,False,1.0,0,1
163,"[20, 15, 10, 11, 12, 15, 16, 17]","[22, 15, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],"Agent: 22 Goal: 15 Frozen: [10, 11, 12, 15, 16, 17]","[2, 2, 4]","[3, 2, 2]",0.06270477798548714,1.0,0.3856181080142657,False,0.1,0,1
169,"[16, 13, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 11 Goal: 19 Frozen: [10 11 12 15 16 17],"[0, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
169,"[16, 13, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 11 Goal: 19 Frozen: [10 11 12 15 16 17],"[0, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
169,"[16, 13, 10, 11, 12, 15, 16, 17]","[11, 19, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 13 Frozen: [10 11 12 15 16 17],Agent: 11 Goal: 19 Frozen: [10 11 12 15 16 17],"[0, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
174,"[15, 22, 10, 11, 12, 15, 16, 17]","[10, 3, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 3 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
174,"[15, 22, 10, 11, 12, 15, 16, 17]","[10, 3, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 3 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
174,"[15, 22, 10, 11, 12, 15, 16, 17]","[10, 3, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 22 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 3 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
189,"[16, 1, 10, 11, 12, 15, 16, 17]","[8, 3, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
189,"[16, 1, 10, 11, 12, 15, 16, 17]","[8, 3, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
189,"[16, 1, 10, 11, 12, 15, 16, 17]","[8, 3, 10, 11, 12, 15, 16, 17]",Agent: 16 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 8 Goal: 3 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
191,"[1, 3, 10, 11, 12, 15, 16, 17]","[15, 13, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 13 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
191,"[1, 3, 10, 11, 12, 15, 16, 17]","[15, 13, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 13 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
191,"[1, 3, 10, 11, 12, 15, 16, 17]","[15, 13, 10, 11, 12, 15, 16, 17]",Agent: 1 Goal: 3 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 13 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
202,"[13, 12, 10, 11, 12, 15, 16, 17]","[12, 5, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 12 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
202,"[13, 12, 10, 11, 12, 15, 16, 17]","[12, 5, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 12 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
202,"[13, 12, 10, 11, 12, 15, 16, 17]","[12, 5, 10, 11, 12, 15, 16, 17]",Agent: 13 Goal: 12 Frozen: [10 11 12 15 16 17],Agent: 12 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
208,"[23, 14, 10, 11, 12, 15, 16, 17]","[18, 12, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 12 Frozen: [10 11 12 15 16 17],"[0, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
208,"[23, 14, 10, 11, 12, 15, 16, 17]","[18, 12, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 12 Frozen: [10 11 12 15 16 17],"[0, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
208,"[23, 14, 10, 11, 12, 15, 16, 17]","[18, 12, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 12 Frozen: [10 11 12 15 16 17],"[0, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
210,"[15, 9, 10, 11, 12, 15, 16, 17]","[22, 10, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
210,"[15, 9, 10, 11, 12, 15, 16, 17]","[22, 10, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
210,"[15, 9, 10, 11, 12, 15, 16, 17]","[22, 10, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 22 Goal: 10 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
221,"[15, 14, 10, 11, 12, 15, 16, 17]","[19, 14, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 14 Frozen: [10 11 12 15 16 17],"[2, 2, 1]",,1.0,1.0,1.0,1,1.0,0,0
221,"[15, 14, 10, 11, 12, 15, 16, 17]","[19, 14, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 14 Frozen: [10 11 12 15 16 17],"[2, 2, 1]",,1.0,1.0,1.0,1,1.0,0,0
221,"[15, 14, 10, 11, 12, 15, 16, 17]","[19, 14, 10, 11, 12, 15, 16, 17]",Agent: 15 Goal: 14 Frozen: [10 11 12 15 16 17],Agent: 19 Goal: 14 Frozen: [10 11 12 15 16 17],"[2, 2, 1]",,1.0,1.0,1.0,1,1.0,0,0
225,"[23, 23, 10, 11, 12, 15, 16, 17]","[18, 4, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
225,"[23, 23, 10, 11, 12, 15, 16, 17]","[18, 4, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
225,"[23, 23, 10, 11, 12, 15, 16, 17]","[18, 4, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 23 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 4 Frozen: [10 11 12 15 16 17],"[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
229,"[10, 5, 10, 11, 12, 15, 16, 17]","[13, 9, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 9 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
229,"[10, 5, 10, 11, 12, 15, 16, 17]","[13, 9, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 9 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
229,"[10, 5, 10, 11, 12, 15, 16, 17]","[13, 9, 10, 11, 12, 15, 16, 17]",Agent: 10 Goal: 5 Frozen: [10 11 12 15 16 17],Agent: 13 Goal: 9 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
234,"[12, 10, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],"[3, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
234,"[12, 10, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],"[3, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
234,"[12, 10, 10, 11, 12, 15, 16, 17]","[21, 11, 10, 11, 12, 15, 16, 17]",Agent: 12 Goal: 10 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 11 Frozen: [10 11 12 15 16 17],"[3, 3, 2]",,1.0,1.0,1.0,1,1.0,0,0
246,"[20, 19, 10, 11, 12, 15, 16, 17]","[21, 16, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 19 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 16 Frozen: [10 11 12 15 16 17],"[1, 2, 2]",,1.0,1.0,1.0,1,1.0,0,0
246,"[20, 19, 10, 11, 12, 15, 16, 17]","[21, 16, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 19 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 16 Frozen: [10 11 12 15 16 17],"[1, 2, 2]",,1.0,1.0,1.0,1,1.0,0,0
246,"[20, 19, 10, 11, 12, 15, 16, 17]","[21, 16, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 19 Frozen: [10 11 12 15 16 17],Agent: 21 Goal: 16 Frozen: [10 11 12 15 16 17],"[1, 2, 2]",,1.0,1.0,1.0,1,1.0,0,0
249,"[9, 8, 10, 11, 12, 15, 16, 17]","[9, 0, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 8 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
249,"[9, 8, 10, 11, 12, 15, 16, 17]","[9, 0, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 8 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
249,"[9, 8, 10, 11, 12, 15, 16, 17]","[9, 0, 10, 11, 12, 15, 16, 17]",Agent: 9 Goal: 8 Frozen: [10 11 12 15 16 17],Agent: 9 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
251,"[7, 9, 10, 11, 12, 15, 16, 17]","[18, 5, 10, 11, 12, 15, 16, 17]",Agent: 7 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
251,"[7, 9, 10, 11, 12, 15, 16, 17]","[18, 5, 10, 11, 12, 15, 16, 17]",Agent: 7 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
251,"[7, 9, 10, 11, 12, 15, 16, 17]","[18, 5, 10, 11, 12, 15, 16, 17]",Agent: 7 Goal: 9 Frozen: [10 11 12 15 16 17],Agent: 18 Goal: 5 Frozen: [10 11 12 15 16 17],"[3, 0, 0]",,1.0,1.0,1.0,1,1.0,0,0
253,"[11, 1, 10, 11, 12, 15, 16, 17]","[10, 0, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
253,"[11, 1, 10, 11, 12, 15, 16, 17]","[10, 0, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
253,"[11, 1, 10, 11, 12, 15, 16, 17]","[10, 0, 10, 11, 12, 15, 16, 17]",Agent: 11 Goal: 1 Frozen: [10 11 12 15 16 17],Agent: 10 Goal: 0 Frozen: [10 11 12 15 16 17],"[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
258,"[20, 15, 10, 11, 12, 15, 16, 17]","[17, 4, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 4 Frozen: [10 11 12 15 16 17],"[3, 4, 4]",,1.0,1.0,1.0,1,1.0,0,0
258,"[20, 15, 10, 11, 12, 15, 16, 17]","[17, 4, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 4 Frozen: [10 11 12 15 16 17],"[3, 4, 4]",,1.0,1.0,1.0,1,1.0,0,0
258,"[20, 15, 10, 11, 12, 15, 16, 17]","[17, 4, 10, 11, 12, 15, 16, 17]",Agent: 20 Goal: 15 Frozen: [10 11 12 15 16 17],Agent: 17 Goal: 4 Frozen: [10 11 12 15 16 17],"[3, 4, 4]",,1.0,1.0,1.0,1,1.0,0,0
269,"[23, 20, 10, 11, 12, 15, 16, 17]","[15, 23, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
269,"[23, 20, 10, 11, 12, 15, 16, 17]","[15, 23, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
269,"[23, 20, 10, 11, 12, 15, 16, 17]","[15, 23, 10, 11, 12, 15, 16, 17]",Agent: 23 Goal: 20 Frozen: [10 11 12 15 16 17],Agent: 15 Goal: 23 Frozen: [10 11 12 15 16 17],"[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
